1.0,0.275,0.4375,0.6125,0.7375
1.0,0.26875,0.56875,0.59375,0.6875
1.0,0.25625,0.63125,0.625,0.73125
1.0,0.28125,0.69375,0.70625,1.0
1.0,0.2875,0.69375,0.55,0.70625
1.80148859843e-08,0.00117575450243,0.000116365891984,0.0167984159277
The liner SVC kernel produces the most accurate and consistent results with the smallest p-value. Next is the AdaBoostClassifier then RandomForestClassifier then MLPClassifier the Radial Basis SVC. In this case the 5fold cross verification is in line with my results.
