1,0,1.0,0.4375,0.316239316239,0.26875,1.0,0.4375,0.316239316239,0.26875,45,0,0,0,0,35,0,0,0,0,37,0,0,0,0,43
2,0,0.0444444444444,0.125,0.290598290598,0.0125,1.0,0.416666666667,0.215189873418,0.0125,2,6,37,0,0,10,25,0,0,3,34,0,0,3,38,2
3,0,0.666666666667,0.2375,0.145299145299,0.13125,0.63829787234,0.223529411765,0.138211382114,0.13125,30,5,6,4,3,19,7,6,4,10,17,6,10,4,8,21
4,0,0.8,0.275,0.119658119658,0.1875,0.818181818182,0.25,0.119658119658,0.1875,36,9,0,0,6,22,5,2,1,11,14,11,1,2,10,30
5,0,1.0,0.4375,0.316239316239,0.26875,1.0,0.4375,0.316239316239,0.26875,45,0,0,0,0,35,0,0,0,0,37,0,0,0,0,43
